1000, 196544, 0, 0
1000, 180100, 1, 0
2000, 180970, 1, 0
2000, 198969, 0, 0
3000, 205418, 0, 0
3000, 186686, 1, 0
4000, 207978, 0, 0
4001, 187006, 1, 0
5000, 184513, 1, 0
5000, 202733, 0, 0
6000, 194143, 0, 0
6000, 174539, 1, 0
7000, 178140, 1, 0
7000, 195741, 0, 0
8000, 196828, 0, 0
8000, 177828, 1, 0
9000, 200952, 0, 0
9000, 171919, 1, 0
10000, 202394, 0, 0
10000, 174972, 1, 0
11000, 152676, 0, 0
11000, 120326, 1, 0
12000, 198913, 0, 0
12000, 172627, 1, 0
13000, 202623, 0, 0
13001, 173050, 1, 0
14000, 202005, 0, 0
14000, 172852, 1, 0
15000, 181590, 1, 0
15000, 209242, 0, 0
16000, 184902, 1, 0
16000, 197885, 0, 0
17000, 140929, 1, 0
17000, 174301, 0, 0
18000, 164612, 1, 0
18000, 202953, 0, 0
19000, 196508, 0, 0
19000, 160126, 1, 0
20000, 180491, 0, 0
20000, 136757, 1, 0
21000, 205904, 0, 0
21000, 166539, 1, 0
22000, 167061, 1, 0
22000, 202758, 0, 0
23000, 198069, 0, 0
23001, 153721, 1, 0
24000, 202941, 0, 0
24000, 166003, 1, 0
25000, 202869, 0, 0
25000, 170201, 1, 0
26000, 190170, 0, 0
26000, 168646, 1, 0
27000, 198376, 0, 0
27000, 158573, 1, 0
28000, 194614, 0, 0
28000, 160461, 1, 0
29000, 170794, 1, 0
29000, 205916, 0, 0
30000, 159331, 0, 0
30000, 163975, 1, 0
31000, 197259, 0, 0
31000, 160197, 1, 0
32000, 196894, 0, 0
32000, 159169, 1, 0
33000, 205032, 0, 0
33000, 166082, 1, 0
34000, 203396, 0, 0
34000, 164944, 1, 0
35000, 155800, 1, 0
35000, 192647, 0, 0
36000, 194949, 0, 0
36000, 158651, 1, 0
37000, 191718, 0, 0
37000, 167428, 1, 0
38000, 199540, 0, 0
38001, 160977, 1, 0
39000, 106360, 1, 0
39000, 137504, 0, 0
40000, 194452, 0, 0
40000, 170843, 1, 0
41000, 204941, 0, 0
41000, 164093, 1, 0
42000, 202930, 0, 0
42000, 160657, 1, 0
43000, 161526, 0, 0
43000, 120952, 1, 0
44000, 111264, 1, 0
44000, 158040, 0, 0
45000, 198240, 0, 0
45000, 163230, 1, 0
46000, 164561, 1, 0
46000, 200787, 0, 0
47000, 194522, 0, 0
