1000, 93059, 1, 0, 0
1000, 93638, 0, 0, 0
2000, 19866, 0, 0, 0
2000, 12839, 1, 0, 0
3000, 19940, 0, 0, 0
3000, 12813, 1, 0, 0
4000, 19981, 0, 0, 0
4000, 12854, 1, 0, 0
5000, 19856, 0, 0, 0
5000, 12847, 1, 0, 0
6000, 19806, 0, 0, 0
6000, 12857, 1, 0, 0
7000, 19989, 0, 0, 0
7000, 12847, 1, 0, 0
8000, 19869, 0, 0, 0
8000, 12855, 1, 0, 0
9000, 19848, 0, 0, 0
9000, 12817, 1, 0, 0
10000, 12857, 1, 0, 0
10000, 19860, 0, 0, 0
11000, 19894, 0, 0, 0
11000, 12809, 1, 0, 0
12000, 39675, 1, 0, 0
12000, 44941, 0, 0, 0
13000, 125821, 0, 0, 0
13000, 123257, 1, 0, 0
14000, 19865, 0, 0, 0
14000, 12833, 1, 0, 0
15000, 19873, 0, 0, 0
15000, 12860, 1, 0, 0
16000, 12862, 1, 0, 0
16000, 19946, 0, 0, 0
17000, 19780, 0, 0, 0
17000, 12781, 1, 0, 0
18000, 19893, 0, 0, 0
18000, 12805, 1, 0, 0
19000, 20039, 0, 0, 0
19000, 12847, 1, 0, 0
20000, 19874, 0, 0, 0
20000, 12847, 1, 0, 0
21000, 19902, 0, 0, 0
21000, 12793, 1, 0, 0
22000, 19961, 0, 0, 0
22000, 12810, 1, 0, 0
23000, 19839, 0, 0, 0
23000, 12834, 1, 0, 0
24000, 32871, 1, 0, 0
24000, 39727, 0, 0, 0
25000, 123695, 1, 0, 0
25000, 123762, 0, 0, 0
26000, 12863, 1, 0, 0
26000, 19855, 0, 0, 0
27000, 12863, 1, 0, 0
27000, 19851, 0, 0, 0
28000, 20005, 0, 0, 0
28000, 12863, 1, 0, 0
29000, 19943, 0, 0, 0
29000, 12806, 1, 0, 0
30000, 19821, 0, 0, 0
30000, 12823, 1, 0, 0
31000, 20073, 0, 0, 0
31000, 12837, 1, 0, 0
32000, 19819, 0, 0, 0
32000, 12873, 1, 0, 0
33000, 19876, 0, 0, 0
33000, 12862, 1, 0, 0
34000, 19987, 0, 0, 0
34000, 12852, 1, 0, 0
35000, 19831, 0, 0, 0
35000, 12828, 1, 0, 0
36000, 33496, 1, 0, 0
36000, 39464, 0, 0, 0
37000, 126517, 0, 0, 0
37000, 120324, 1, 0, 0
38000, 19864, 0, 0, 0
38000, 12880, 1, 0, 0
39000, 19765, 0, 0, 0
39000, 12809, 1, 0, 0
40000, 19897, 0, 0, 0
40000, 12847, 1, 0, 0
41000, 19866, 0, 0, 0
41000, 12801, 1, 0, 0
42000, 12852, 1, 0, 0
42000, 19908, 0, 0, 0
43000, 19943, 0, 0, 0
43000, 12832, 1, 0, 0
44000, 12848, 1, 0, 0
44000, 19872, 0, 0, 0
45000, 19838, 0, 0, 0
45000, 12877, 1, 0, 0
46000, 19944, 0, 0, 0
46000, 12868, 1, 0, 0
47000, 19808, 0, 0, 0
47000, 12826, 1, 0, 0
48000, 42924, 0, 0, 0
48000, 35131, 1, 0, 0
49000, 125171, 0, 0, 0
49000, 123179, 1, 0, 0
50000, 19951, 0, 0, 0
50000, 12837, 1, 0, 0
51000, 19994, 0, 0, 0
51000, 12857, 1, 0, 0
52000, 19987, 0, 0, 0
52000, 12880, 1, 0, 0
53000, 12838, 1, 0, 0
53000, 19888, 0, 0, 0
54000, 12798, 1, 0, 0
54000, 19806, 0, 0, 0
55000, 20024, 0, 0, 0
55000, 12826, 1, 0, 0
56000, 12839, 1, 0, 0
56000, 19814, 0, 0, 0
57000, 19878, 0, 0, 0
57000, 12876, 1, 0, 0
58000, 12861, 1, 0, 0
58000, 19871, 0, 0, 0
59000, 12871, 1, 0, 0
59000, 19796, 0, 0, 0
60000, 31909, 1, 0, 0
60000, 39384, 0, 0, 0
61000, 120138, 0, 0, 0
61000, 114554, 1, 0, 0
62000, 19786, 0, 0, 0
62000, 12835, 1, 0, 0
63000, 19799, 0, 0, 0
63000, 12811, 1, 0, 0
64000, 12867, 1, 0, 0
64000, 20036, 0, 0, 0
65000, 19830, 0, 0, 0
65000, 12860, 1, 0, 0
66000, 12841, 1, 0, 0
66000, 19863, 0, 0, 0
67000, 19957, 0, 0, 0
67000, 12868, 1, 0, 0
68000, 19847, 0, 0, 0
68000, 12861, 1, 0, 0
69000, 12823, 1, 0, 0
69000, 19816, 0, 0, 0
70000, 20054, 0, 0, 0
70000, 12859, 1, 0, 0
71000, 19841, 0, 0, 0
71000, 12838, 1, 0, 0
72000, 35531, 1, 0, 0
72000, 41335, 0, 0, 0
73000, 126258, 0, 0, 0
73000, 121444, 1, 0, 0
74000, 19828, 0, 0, 0
74000, 12823, 1, 0, 0
75000, 19865, 0, 0, 0
75000, 12818, 1, 0, 0
76000, 19979, 0, 0, 0
76000, 12829, 1, 0, 0
77000, 19919, 0, 0, 0
77000, 12847, 1, 0, 0
78000, 19924, 0, 0, 0
78000, 12858, 1, 0, 0
79000, 14948, 0, 0, 0
79000, 12853, 1, 0, 0
80000, 14487, 0, 0, 0
80000, 12936, 1, 0, 0
81000, 14406, 0, 0, 0
81000, 12761, 1, 0, 0
82000, 12834, 1, 0, 0
82000, 14401, 0, 0, 0
83000, 38323, 1, 0, 0
83000, 40302, 0, 0, 0
84000, 176911, 0, 0, 0
84000, 176133, 1, 0, 0
85000, 111138, 1, 0, 0
85000, 114938, 0, 0, 0
86000, 14387, 0, 0, 0
86000, 12821, 1, 0, 0
87000, 12910, 1, 0, 0
87000, 14459, 0, 0, 0
88000, 12881, 1, 0, 0
88000, 14506, 0, 0, 0
89000, 12764, 1, 0, 0
89000, 14321, 0, 0, 0
90000, 12800, 1, 0, 0
90000, 14427, 0, 0, 0
91000, 14268, 0, 0, 0
91000, 12689, 1, 0, 0
92000, 14321, 0, 0, 0
92000, 12712, 1, 0, 0
93000, 14346, 0, 0, 0
93000, 12791, 1, 0, 0
94000, 143527, 0, 0, 0
94001, 139965, 1, 0, 0
95000, 177526, 1, 0, 0
95000, 178210, 0, 0, 0
96000, 176319, 0, 0, 0
96000, 176579, 1, 0, 0
97000, 112291, 1, 0, 0
97000, 113936, 0, 0, 0
98000, 14402, 0, 0, 0
98000, 12823, 1, 0, 0
99000, 14368, 0, 0, 0
99000, 12756, 1, 0, 0
100000, 14283, 0, 0, 0
100000, 12710, 1, 0, 0
101000, 14379, 0, 0, 0
101000, 12788, 1, 0, 0
102000, 14483, 0, 0, 0
102000, 12907, 1, 0, 0
103000, 12945, 1, 0, 0
103000, 14507, 0, 0, 0
104000, 12893, 1, 0, 0
104000, 14507, 0, 0, 0
105000, 13143, 1, 0, 0
105000, 14879, 0, 0, 0
106000, 170478, 0, 0, 0
106000, 167543, 1, 0, 0
107000, 178136, 1, 0, 0
107000, 180352, 0, 0, 0
108000, 177390, 0, 0, 0
108002, 174100, 1, 0, 0
109000, 113812, 0, 0, 0
109000, 111700, 1, 0, 0
110000, 12869, 1, 0, 0
110000, 14416, 0, 0, 0
111000, 12838, 1, 0, 0
111000, 14442, 0, 0, 0
112000, 14291, 0, 0, 0
112000, 12697, 1, 0, 0
113000, 12689, 1, 0, 0
113000, 14277, 0, 0, 0
114000, 14425, 0, 0, 0
114000, 12790, 1, 0, 0
115000, 14427, 0, 0, 0
115000, 12841, 1, 0, 0
116000, 14548, 0, 0, 0
116000, 12945, 1, 0, 0
117000, 14736, 0, 0, 0
117000, 12957, 1, 0, 0
118000, 14298, 0, 0, 0
118000, 12738, 1, 0, 0
119000, 14410, 0, 0, 0
119000, 12874, 1, 0, 0
120000, 12837, 1, 0, 0
120000, 14459, 0, 0, 0
121000, 12719, 1, 0, 0
121000, 14292, 0, 0, 0
122000, 14448, 0, 0, 0
122000, 12806, 1, 0, 0
123000, 12846, 1, 0, 0
123000, 14404, 0, 0, 0
124000, 14519, 0, 0, 0
124000, 12917, 1, 0, 0
125000, 14469, 0, 0, 0
125000, 12913, 1, 0, 0
126000, 42889, 0, 0, 0
126000, 40994, 1, 0, 0
127000, 178878, 1, 0, 0
127000, 181260, 0, 0, 0
128000, 177587, 1, 0, 0
128000, 178046, 0, 0, 0
129000, 113904, 0, 0, 0
129000, 115001, 1, 0, 0
130000, 14461, 0, 0, 0
130000, 12877, 1, 0, 0
131000, 14480, 0, 0, 0
131000, 12834, 1, 0, 0
132000, 12886, 1, 0, 0
132000, 14450, 0, 0, 0
133000, 19340, 0, 0, 0
133000, 13410, 1, 0, 0
134000, 2638037, 0, 0, 0
134000, 283543, 1, 0, 0
135001, 2569255, 0, 0, 0
135001, 267827, 1, 0, 0
136002, 2650259, 0, 0, 0
136002, 274794, 1, 0, 0
137002, 2593876, 0, 0, 0
137002, 271229, 1, 0, 0
138003, 2682487, 0, 0, 0
138004, 272155, 1, 0, 0
139000, 2536514, 0, 0, 0
139009, 280612, 1, 0, 0
140000, 2682678, 0, 0, 0
140000, 285768, 1, 0, 0
141000, 2486353, 0, 0, 0
141001, 266748, 1, 0, 0
142003, 2646537, 0, 0, 0
142003, 281164, 1, 0, 0
143004, 2650474, 0, 0, 0
143005, 279245, 1, 0, 0
144001, 2599862, 0, 0, 0
144002, 276813, 1, 0, 0
145001, 2546654, 0, 0, 0
145017, 269957, 1, 0, 0
146004, 2537518, 0, 0, 0
146010, 248621, 1, 0, 0
147004, 2683706, 0, 0, 0
147004, 278322, 1, 0, 0
148004, 2578737, 0, 0, 0
148015, 266530, 1, 0, 0
149000, 2526246, 0, 0, 0
149001, 260068, 1, 0, 0
150000, 2498112, 0, 0, 0
150001, 261009, 1, 0, 0
151002, 2528105, 0, 0, 0
151002, 264482, 1, 0, 0
152002, 2492681, 0, 0, 0
152003, 264670, 1, 0, 0
153003, 2512057, 0, 0, 0
153003, 265735, 1, 0, 0
154003, 2594851, 0, 0, 0
154008, 282477, 1, 0, 0
155004, 2579025, 0, 0, 0
155025, 261801, 1, 0, 0
156000, 281482, 1, 0, 0
156004, 2551342, 0, 0, 0
157001, 2499813, 0, 0, 0
157002, 254620, 1, 0, 0
158001, 2683244, 0, 0, 0
158002, 291910, 1, 0, 0
159003, 2545565, 0, 0, 0
159003, 270009, 1, 0, 0
160003, 2553900, 0, 0, 0
160030, 269158, 1, 0, 0
161002, 2551983, 0, 0, 0
161002, 275617, 1, 0, 0
162000, 2493407, 0, 0, 0
162010, 261342, 1, 0, 0
163003, 2560266, 0, 0, 0
163009, 275688, 1, 0, 0
164001, 2501450, 0, 0, 0
164027, 272764, 1, 0, 0
165003, 2448864, 0, 0, 0
165013, 239915, 1, 0, 0
166000, 2578512, 0, 0, 0
166001, 257000, 1, 0, 0
167002, 2533966, 0, 0, 0
167008, 265292, 1, 0, 0
168001, 2557843, 0, 0, 0
168001, 263725, 1, 0, 0
169002, 2471798, 0, 0, 0
169003, 267456, 1, 0, 0
170003, 2546016, 0, 0, 0
170003, 276681, 1, 0, 0
171000, 2577071, 0, 0, 0
171010, 273435, 1, 0, 0
172002, 2596967, 0, 0, 0
172008, 283473, 1, 0, 0
173000, 284085, 1, 0, 0
173004, 2526885, 0, 0, 0
174000, 2701776, 0, 0, 0
174001, 279704, 1, 0, 0
175000, 2509967, 0, 0, 0
175005, 287564, 1, 0, 0
176002, 2550663, 0, 0, 0
176002, 262165, 1, 0, 0
