1000, 29784, 0, 0, 0
1000, 12840, 1, 0, 0
2000, 156348, 0, 0, 0
2000, 66708, 1, 0, 0
3000, 155956, 0, 0, 0
3000, 66592, 1, 0, 0
4000, 155380, 0, 0, 0
4000, 66768, 1, 0, 0
5000, 156312, 0, 0, 0
5000, 67151, 1, 0, 0
6001, 156128, 0, 0, 0
6001, 67912, 1, 0, 0
7000, 155687, 0, 0, 0
7000, 66546, 1, 0, 0
8000, 156060, 0, 0, 0
8000, 67307, 1, 0, 0
9000, 156568, 0, 0, 0
9000, 67031, 1, 0, 0
10000, 155835, 0, 0, 0
10000, 67759, 1, 0, 0
11000, 156324, 0, 0, 0
11000, 66894, 1, 0, 0
12000, 64324, 0, 0, 0
12000, 27383, 1, 0, 0
13000, 22590, 0, 0, 0
13000, 9409, 1, 0, 0
14000, 156668, 0, 0, 0
14000, 66570, 1, 0, 0
15000, 156200, 0, 0, 0
15000, 67055, 1, 0, 0
16000, 155731, 0, 0, 0
16000, 66894, 1, 0, 0
17000, 156360, 0, 0, 0
17000, 68352, 1, 0, 0
18000, 156428, 0, 0, 0
18000, 66746, 1, 0, 0
19001, 155836, 0, 0, 0
19001, 65628, 1, 0, 0
20000, 156272, 0, 0, 0
20000, 67027, 1, 0, 0
21000, 156516, 0, 0, 0
21000, 66558, 1, 0, 0
22000, 155811, 0, 0, 0
22000, 66862, 1, 0, 0
23000, 156500, 0, 0, 0
23000, 66856, 1, 0, 0
24000, 73909, 0, 0, 0
24000, 31639, 1, 0, 0
25000, 22778, 0, 0, 0
25000, 9569, 1, 0, 0
26000, 156256, 0, 0, 0
26000, 67147, 1, 0, 0
27000, 156004, 0, 0, 0
27000, 67595, 1, 0, 0
28000, 155407, 0, 0, 0
28000, 66618, 1, 0, 0
29000, 156380, 0, 0, 0
29000, 66194, 1, 0, 0
30000, 156576, 0, 0, 0
30000, 67275, 1, 0, 0
31000, 155380, 0, 0, 0
31000, 65996, 1, 0, 0
32000, 156112, 0, 0, 0
32000, 67731, 1, 0, 0
33000, 156240, 0, 0, 0
33000, 66958, 1, 0, 0
34000, 155380, 0, 0, 0
34000, 66700, 1, 0, 0
35000, 156744, 0, 0, 0
35000, 66914, 1, 0, 0
36000, 73881, 0, 0, 0
36000, 31659, 1, 0, 0
37000, 22562, 0, 0, 0
37000, 9529, 1, 0, 0
38000, 156192, 0, 0, 0
38000, 67067, 1, 0, 0
39000, 156500, 0, 0, 0
39000, 68188, 1, 0, 0
40000, 155799, 0, 0, 0
40000, 67443, 1, 0, 0
41000, 156524, 0, 0, 0
41000, 66950, 1, 0, 0
42001, 156596, 0, 0, 0
42001, 66100, 1, 0, 0
43000, 155555, 0, 0, 0
43000, 67259, 1, 0, 0
44000, 155668, 0, 0, 0
44000, 67712, 1, 0, 0
45000, 156660, 0, 0, 0
45000, 66674, 1, 0, 0
46000, 155595, 0, 0, 0
46000, 67043, 1, 0, 0
47000, 157165, 0, 0, 0
47000, 66550, 1, 0, 0
48000, 68340, 0, 0, 0
48000, 29717, 1, 0, 0
49000, 22570, 0, 0, 0
49000, 9549, 1, 0, 0
50000, 155791, 0, 0, 0
50000, 66822, 1, 0, 0
51000, 156028, 0, 0, 0
51000, 65841, 1, 0, 0
52000, 155071, 0, 0, 0
52000, 67287, 1, 0, 0
53000, 156592, 0, 0, 0
53000, 66382, 1, 0, 0
54000, 156900, 0, 0, 0
54000, 67135, 1, 0, 0
55000, 155863, 0, 0, 0
55000, 65929, 1, 0, 0
56000, 156688, 0, 0, 0
56000, 67127, 1, 0, 0
57001, 155956, 0, 0, 0
57001, 67252, 1, 0, 0
58000, 155947, 0, 0, 0
58000, 67435, 1, 0, 0
59000, 156680, 0, 0, 0
59000, 67187, 1, 0, 0
60000, 75087, 0, 0, 0
60000, 31943, 1, 0, 0
61000, 23600, 0, 0, 0
61000, 10152, 1, 0, 0
62000, 156892, 0, 0, 0
62000, 67167, 1, 0, 0
63000, 156348, 0, 0, 0
63000, 67963, 1, 0, 0
64000, 155371, 0, 0, 0
64000, 66290, 1, 0, 0
65000, 156200, 0, 0, 0
65000, 67591, 1, 0, 0
66000, 156316, 0, 0, 0
66000, 67115, 1, 0, 0
67000, 156084, 0, 0, 0
67000, 66158, 1, 0, 0
68001, 156204, 0, 0, 0
68001, 67356, 1, 0, 0
69000, 156580, 0, 0, 0
69000, 67371, 1, 0, 0
70001, 155480, 0, 0, 0
70001, 65680, 1, 0, 0
71000, 156172, 0, 0, 0
71000, 67571, 1, 0, 0
72000, 70270, 0, 0, 0
72000, 30138, 1, 0, 0
73000, 22766, 0, 0, 0
73000, 9333, 1, 0, 0
74000, 156532, 0, 0, 0
74000, 67295, 1, 0, 0
75000, 156528, 0, 0, 0
75000, 66818, 1, 0, 0
76000, 155967, 0, 0, 0
76000, 66306, 1, 0, 0
77000, 155863, 0, 0, 0
77000, 67047, 1, 0, 0
78000, 156536, 0, 0, 0
78000, 65917, 1, 0, 0
79000, 193705, 0, 0, 0
79000, 83175, 1, 0, 0
80000, 197813, 0, 0, 0
80000, 84908, 1, 0, 0
81000, 200552, 0, 0, 0
81000, 84236, 1, 0, 0
82000, 198804, 0, 0, 0
82000, 85500, 1, 0, 0
83000, 70100, 0, 0, 0
83000, 30140, 1, 0, 0
84000, 15991, 0, 0, 0
84000, 6594, 1, 0, 0
85000, 24552, 0, 0, 0
85000, 10702, 1, 0, 0
86000, 199095, 0, 0, 0
86000, 85745, 1, 0, 0
87000, 197421, 0, 0, 0
87000, 85913, 1, 0, 0
88000, 197601, 0, 0, 0
88000, 85205, 1, 0, 0
89000, 200632, 0, 0, 0
89000, 85425, 1, 0, 0
90000, 198530, 0, 0, 0
90000, 85897, 1, 0, 0
91000, 201213, 0, 0, 0
91000, 86142, 1, 0, 0
92001, 200480, 0, 0, 0
92001, 85948, 1, 0, 0
93001, 199204, 0, 0, 0
93001, 86192, 1, 0, 0
94000, 19431, 0, 0, 0
94000, 8312, 1, 0, 0
95000, 15767, 0, 0, 0
95000, 6650, 1, 0, 0
96000, 15847, 0, 0, 0
96000, 6766, 1, 0, 0
97000, 24764, 0, 0, 0
97000, 10574, 1, 0, 0
98000, 199915, 0, 0, 0
98000, 84564, 1, 0, 0
99000, 199267, 0, 0, 0
99000, 86282, 1, 0, 0
100000, 200856, 0, 0, 0
100000, 86134, 1, 0, 0
101000, 199491, 0, 0, 0
101000, 85589, 1, 0, 0
