1000, 4995, 0, 0
1000, 2218, 1, 0
2000, 4460, 0, 0
2000, 1856, 1, 0
3000, 4293, 0, 0
3000, 1785, 1, 0
4000, 8120, 0, 0
4000, 3496, 1, 0
5000, 10152, 0, 0
5000, 4290, 1, 0
6000, 10116, 0, 0
6000, 4337, 1, 0
7000, 10074, 0, 0
7000, 4409, 1, 0
8000, 10175, 0, 0
8000, 4152, 1, 0
9000, 9715, 0, 0
9000, 4223, 1, 0
10000, 9918, 0, 0
10000, 4306, 1, 0
11000, 9922, 0, 0
11000, 4231, 1, 0
12000, 10050, 0, 0
12000, 4211, 1, 0
13000, 10111, 0, 0
13000, 4435, 1, 0
14000, 10131, 0, 0
14000, 4369, 1, 0
15000, 10156, 0, 0
15000, 4252, 1, 0
16000, 10126, 0, 0
16000, 4397, 1, 0
17000, 10166, 0, 0
17000, 4313, 1, 0
18000, 10086, 0, 0
18000, 4451, 1, 0
19000, 10137, 0, 0
19000, 4381, 1, 0
20000, 10101, 0, 0
20000, 4437, 1, 0
21000, 10129, 0, 0
21000, 4352, 1, 0
22000, 10094, 0, 0
22000, 4432, 1, 0
23000, 10097, 0, 0
23000, 4415, 1, 0
24000, 10157, 0, 0
24000, 4347, 1, 0
25000, 10147, 0, 0
25000, 4222, 1, 0
26000, 10151, 0, 0
26000, 4285, 1, 0
27000, 10094, 0, 0
27000, 4347, 1, 0
28000, 9965, 0, 0
28000, 4306, 1, 0
29000, 9892, 0, 0
29000, 4311, 1, 0
30000, 9903, 0, 0
30000, 4379, 1, 0
31000, 10133, 0, 0
31000, 4233, 1, 0
32000, 6018, 0, 0
32000, 2535, 1, 0
33000, 9365, 0, 0
33000, 3999, 1, 0
34000, 9876, 0, 0
34000, 4277, 1, 0
35000, 9807, 0, 0
35000, 4187, 1, 0
36000, 9978, 0, 0
36000, 4416, 1, 0
37001, 9958, 0, 0
37001, 4386, 1, 0
38000, 10006, 0, 0
38000, 4282, 1, 0
39000, 10020, 0, 0
39000, 4286, 1, 0
40000, 5429, 0, 0
40000, 2486, 1, 0
41000, 8943, 0, 0
41000, 3712, 1, 0
42000, 10420, 0, 0
42000, 4337, 1, 0
43000, 10462, 0, 0
43000, 4480, 1, 0
44000, 10373, 0, 0
44000, 4484, 1, 0
45000, 10506, 0, 0
