1000, 3560, 0, 0
1000, 1589, 1, 0
2000, 3586, 0, 0
2000, 1499, 1, 0
3000, 3448, 0, 0
3000, 1482, 1, 0
4000, 3446, 0, 0
4000, 1426, 1, 0
5000, 3534, 0, 0
5000, 1456, 1, 0
6000, 3640, 0, 0
6000, 1599, 1, 0
7000, 3602, 0, 0
7000, 1569, 1, 0
8000, 3602, 0, 0
8000, 1558, 1, 0
9000, 3638, 0, 0
9000, 1484, 1, 0
10000, 3514, 0, 0
10000, 1560, 1, 0
11000, 4822, 0, 0
11000, 2059, 1, 0
12000, 3638, 0, 0
12000, 1497, 1, 0
13000, 3520, 0, 0
13000, 1574, 1, 0
14000, 3535, 0, 0
14000, 1562, 1, 0
15000, 3441, 0, 0
15000, 1457, 1, 0
16000, 3607, 0, 0
16000, 1459, 1, 0
17000, 4255, 0, 0
17000, 1715, 1, 0
18000, 3606, 0, 0
18000, 1504, 1, 0
19000, 3677, 0, 0
19000, 1611, 1, 0
20000, 4070, 0, 0
20000, 1796, 1, 0
21000, 3546, 0, 0
21000, 1494, 1, 0
22000, 3526, 0, 0
22000, 1586, 1, 0
23000, 3702, 0, 0
23000, 1612, 1, 0
24000, 3586, 0, 0
24000, 1519, 1, 0
25000, 3560, 0, 0
25000, 1511, 1, 0
26000, 3727, 0, 0
26000, 1602, 1, 0
27000, 3725, 0, 0
27000, 1523, 1, 0
28000, 3738, 0, 0
28000, 1577, 1, 0
29000, 3437, 0, 0
29000, 1583, 1, 0
30000, 4267, 0, 0
30000, 1820, 1, 0
31000, 3693, 0, 0
31000, 1574, 1, 0
32000, 3713, 0, 0
32000, 1564, 1, 0
33000, 3529, 0, 0
33000, 1546, 1, 0
34000, 3561, 0, 0
34000, 1546, 1, 0
35000, 3820, 0, 0
35000, 1577, 1, 0
36000, 3721, 0, 0
36000, 1591, 1, 0
37000, 3720, 0, 0
37000, 1588, 1, 0
38000, 3602, 0, 0
38000, 1620, 1, 0
39000, 5389, 0, 0
39000, 2256, 1, 0
40000, 3684, 0, 0
40000, 1537, 1, 0
41000, 3560, 0, 0
41000, 1527, 1, 0
42000, 3546, 0, 0
42000, 1620, 1, 0
43000, 4609, 0, 0
43000, 1952, 1, 0
44000, 4799, 0, 0
44000, 2088, 1, 0
45000, 3613, 0, 0
45000, 1622, 1, 0
46000, 3606, 0, 0
46000, 1552, 1, 0
47000, 3739, 0, 0
47000, 1678, 1, 0
48000, 3555, 0, 0
48000, 1543, 1, 0
49000, 4053, 0, 0
49000, 1790, 1, 0
50000, 4702, 0, 0
50000, 1967, 1, 0
51000, 5989, 0, 0
51000, 2581, 1, 0
52000, 10191, 0, 0
52000, 4461, 1, 0
53000, 3543, 0, 0
53000, 1581, 1, 0
54000, 5458, 0, 0
54000, 2360, 1, 0
55000, 3591, 0, 0
55000, 1542, 1, 0
56000, 3435, 0, 0
56000, 1485, 1, 0
57000, 3569, 0, 0
57000, 1481, 1, 0
58000, 3618, 0, 0
58000, 1513, 1, 0
59000, 3732, 0, 0
59000, 1548, 1, 0
60000, 3515, 0, 0
60000, 1544, 1, 0
61000, 3607, 0, 0
61000, 1522, 1, 0
62000, 3594, 0, 0
62000, 1456, 1, 0
63000, 3578, 0, 0
63000, 1557, 1, 0
64000, 3618, 0, 0
64000, 1576, 1, 0
65000, 4042, 0, 0
65000, 1710, 1, 0
66000, 7978, 0, 0
66000, 3487, 1, 0
67000, 3762, 0, 0
67000, 1513, 1, 0
68000, 3501, 0, 0
68000, 1617, 1, 0
69000, 5410, 0, 0
69000, 2347, 1, 0
70000, 3539, 0, 0
70000, 1553, 1, 0
71000, 3719, 0, 0
71000, 1611, 1, 0
72000, 3551, 0, 0
72000, 1611, 1, 0
73000, 3609, 0, 0
73000, 1481, 1, 0
74000, 8465, 0, 0
74000, 3578, 1, 0
75000, 7872, 0, 0
75000, 3349, 1, 0
76000, 3572, 0, 0
76000, 1487, 1, 0
77000, 3564, 0, 0
77000, 1542, 1, 0
78000, 3618, 0, 0
78000, 1614, 1, 0
79000, 3725, 0, 0
79000, 1555, 1, 0
80000, 3505, 0, 0
80000, 1506, 1, 0
81000, 3571, 0, 0
81000, 1513, 1, 0
82000, 3683, 0, 0
82000, 1627, 1, 0
83000, 3582, 0, 0
83000, 1575, 1, 0
84000, 3539, 0, 0
84000, 1598, 1, 0
85000, 3537, 0, 0
85000, 1538, 1, 0
86000, 3498, 0, 0
86000, 1552, 1, 0
87000, 3604, 0, 0
87000, 1592, 1, 0
88000, 3631, 0, 0
88000, 1488, 1, 0
89000, 3629, 0, 0
89000, 1569, 1, 0
90000, 3654, 0, 0
90000, 1586, 1, 0
91000, 3615, 0, 0
91000, 1535, 1, 0
92000, 3501, 0, 0
92000, 1526, 1, 0
93000, 3628, 0, 0
93000, 1537, 1, 0
94001, 3486, 0, 0
94001, 1638, 1, 0
95000, 3781, 0, 0
95000, 1528, 1, 0
96000, 3917, 0, 0
96000, 1685, 1, 0
