1000, 202005, 0, 0
1000, 165515, 1, 0
2000, 166389, 1, 0
2000, 163911, 0, 0
3000, 166317, 1, 0
3000, 198932, 0, 0
4000, 162573, 1, 0
4000, 198800, 0, 0
5000, 195744, 0, 0
5000, 160808, 1, 0
6000, 198368, 0, 0
6000, 169045, 1, 0
7000, 189813, 0, 0
7000, 161929, 1, 0
8000, 142380, 0, 0
8001, 153671, 1, 0
9000, 201112, 0, 0
9000, 162098, 1, 0
10000, 114700, 0, 0
10000, 88478, 1, 0
11000, 103572, 0, 0
11000, 72944, 1, 0
12000, 114314, 0, 0
12000, 92407, 1, 0
13000, 169074, 1, 0
13000, 202768, 0, 0
14000, 159479, 1, 0
14000, 159595, 0, 0
15000, 193680, 0, 0
15000, 159791, 1, 0
16000, 158388, 1, 0
16000, 192222, 0, 0
17000, 186505, 0, 0
17000, 159112, 1, 0
18000, 200900, 0, 0
18000, 165564, 1, 0
19000, 171462, 1, 0
19000, 198384, 0, 0
20000, 194128, 1, 0
20000, 201174, 0, 0
21000, 195284, 0, 0
21000, 184615, 1, 0
22000, 200527, 0, 0
22000, 190884, 1, 0
23000, 205572, 0, 0
23000, 179184, 1, 0
24000, 122593, 1, 0
24000, 147042, 0, 0
25000, 186973, 0, 0
25000, 154567, 1, 0
26000, 83046, 1, 0
26000, 128016, 0, 0
27000, 158075, 0, 0
27000, 176660, 1, 0
28000, 179355, 0, 0
28000, 174527, 1, 0
29000, 196944, 0, 0
29000, 179673, 1, 0
30000, 204468, 0, 0
30000, 192155, 1, 0
31000, 196827, 0, 0
31000, 181066, 1, 0
32000, 198727, 0, 0
32000, 187175, 1, 0
33000, 196854, 0, 0
33000, 188971, 1, 0
34000, 207160, 0, 0
34002, 181892, 1, 0
35000, 212775, 0, 0
35000, 183523, 1, 0
36000, 144803, 1, 0
36000, 172201, 0, 0
37000, 186613, 0, 0
37000, 153781, 1, 0
38000, 197184, 0, 0
38000, 171609, 1, 0
39000, 178120, 1, 0
39000, 193837, 0, 0
40000, 196477, 0, 0
40000, 165217, 1, 0
41000, 193478, 0, 0
41000, 156727, 1, 0
42000, 198543, 0, 0
42000, 165763, 1, 0
43000, 202657, 0, 0
43000, 169066, 1, 0
44000, 196114, 0, 0
44000, 156711, 1, 0
45000, 79971, 1, 0
45000, 102544, 0, 0
46000, 96563, 0, 0
46001, 72887, 1, 0
47000, 131722, 0, 0
47001, 77768, 1, 0
48000, 200177, 0, 0
48001, 160935, 1, 0
49000, 149678, 1, 0
49000, 166120, 0, 0
50000, 158511, 1, 0
50000, 186557, 0, 0
51000, 205266, 0, 0
51000, 172031, 1, 0
52000, 192233, 0, 0
52000, 156873, 1, 0
53000, 168191, 1, 0
53000, 206406, 0, 0
54000, 186507, 0, 0
54000, 176266, 1, 0
55000, 188908, 0, 0
55000, 170396, 1, 0
56000, 116936, 1, 0
56001, 147378, 0, 0
57000, 199691, 0, 0
57000, 181193, 1, 0
58000, 126999, 1, 0
58000, 153042, 0, 0
59000, 67602, 1, 0
59000, 108080, 0, 0
60000, 195777, 0, 0
60000, 154646, 1, 0
61000, 168684, 1, 0
61000, 205151, 0, 0
62000, 201129, 0, 0
62000, 174397, 1, 0
63000, 188159, 0, 0
63001, 166446, 1, 0
64000, 80615, 0, 0
64000, 57588, 1, 0
65000, 213887, 0, 0
65000, 195053, 1, 0
66000, 203141, 0, 0
66000, 150637, 1, 0
67000, 180212, 1, 0
67000, 197634, 0, 0
68000, 196673, 0, 0
68002, 180304, 1, 0
69000, 162675, 0, 0
69001, 134002, 1, 0
70000, 208471, 0, 0
70001, 184945, 1, 0
71000, 183903, 0, 0
71000, 154278, 1, 0
72000, 79014, 0, 0
72002, 32711, 1, 0
73000, 201860, 0, 0
73000, 180328, 1, 0
74000, 204429, 0, 0
74000, 190402, 1, 0
75000, 200251, 0, 0
75000, 179890, 1, 0
76000, 193982, 0, 0
76001, 185159, 1, 0
77000, 198564, 0, 0
77001, 182197, 1, 0
78000, 167038, 0, 0
78000, 135136, 1, 0
79000, 131820, 0, 0
79000, 118227, 1, 0
80000, 168989, 1, 0
80000, 186529, 0, 0
81000, 182538, 1, 0
81000, 203463, 0, 0
82000, 182004, 1, 0
82000, 161971, 0, 0
83000, 172518, 0, 0
83001, 173817, 1, 0
84000, 175655, 1, 0
84000, 197905, 0, 0
85000, 72853, 1, 0
85000, 82444, 0, 0
86000, 166064, 1, 0
86000, 199800, 0, 0
87000, 165803, 1, 0
87000, 202822, 0, 0
88000, 167057, 1, 0
88000, 205927, 0, 0
89000, 188585, 0, 0
89000, 152424, 1, 0
90000, 206309, 0, 0
90000, 169138, 1, 0
91000, 191640, 0, 0
91000, 158809, 1, 0
92000, 193709, 0, 0
92000, 164497, 1, 0
93000, 190665, 0, 0
93001, 156326, 1, 0
94000, 191725, 0, 0
94000, 155656, 1, 0
95000, 164812, 1, 0
95000, 202647, 0, 0
96000, 196773, 0, 0
96000, 168383, 1, 0
97000, 198984, 0, 0
97000, 172145, 1, 0
98000, 206299, 0, 0
98000, 173003, 1, 0
99000, 205436, 0, 0
99000, 174988, 1, 0
100000, 200464, 0, 0
100002, 158543, 1, 0
101000, 168686, 1, 0
101000, 205596, 0, 0
102000, 168654, 1, 0
102000, 203183, 0, 0
103000, 202190, 0, 0
103001, 165357, 1, 0
104000, 166019, 1, 0
104001, 190300, 0, 0
105000, 165041, 1, 0
105000, 194149, 0, 0
106000, 209765, 0, 0
106000, 172083, 1, 0
107000, 200446, 0, 0
107000, 168464, 1, 0
108000, 184270, 0, 0
108000, 156088, 1, 0
109000, 202088, 0, 0
109001, 164346, 1, 0
110000, 167234, 1, 0
110000, 201813, 0, 0
111000, 168044, 1, 0
111000, 204508, 0, 0
112000, 204001, 0, 0
112000, 167722, 1, 0
113000, 192344, 0, 0
113002, 161546, 1, 0
114000, 170216, 1, 0
114000, 197252, 0, 0
115000, 168278, 1, 0
115000, 185456, 0, 0
116000, 119655, 0, 0
116000, 159468, 1, 0
117000, 169634, 1, 0
117000, 151759, 0, 0
118000, 196319, 0, 0
118000, 159266, 1, 0
119000, 199811, 0, 0
119000, 160075, 1, 0
120000, 143139, 1, 0
120000, 100452, 0, 0
121000, 161818, 0, 0
121000, 164957, 1, 0
122000, 163121, 1, 0
122000, 193914, 0, 0
123000, 138644, 1, 0
123000, 134243, 0, 0
124000, 107033, 0, 0
124000, 131519, 1, 0
125000, 155300, 1, 0
125000, 135833, 0, 0
126000, 130146, 0, 0
126000, 142481, 1, 0
127000, 116474, 0, 0
127001, 158687, 1, 0
128000, 132695, 0, 0
